S.NO,Institute Code,Institute Name,Place,District Name,Region,College Type,Minority,Co-Educ,Affiliated To,Branch Code,Fee,Convener Seats
948,PINN,PRIYADARSHINI INST OF TECHNOLOGY,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSE,40000,24
949,PINN,PRIYADARSHINI INST OF TECHNOLOGY,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,ECE,40000,24
950,PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,TENALI,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,96
951,PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,TENALI,GTR,AU,PVT,NA,COED,JNTUK,EEE,40000,48
952,PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,TENALI,GTR,AU,PVT,NA,COED,JNTUK,MEC,40000,48
953,PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,TENALI,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,144
954,PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,TENALI,GTR,AU,PVT,NA,COED,JNTUK,AID,40000,48
955,PITT,PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES,TENALI,GTR,AU,PVT,NA,COED,JNTUK,CIV,40000,48
956,PITW,PRIYADARSHINI INST. OF TECH AND SCIENCES FOR WOMEN,TENALI,GTR,AU,PVT,NA,GIRLS,JNTUK,CSE,40000,96
957,PITW,PRIYADARSHINI INST. OF TECH AND SCIENCES FOR WOMEN,TENALI,GTR,AU,PVT,NA,GIRLS,JNTUK,ECE,40000,48
958,PKSK,PRAKASAM ENGINEERING COLLEGE,KANDKUR,PKS,AU,PVT,NA,COED,JNTUK,ECE,40000,96
959,PKSK,PRAKASAM ENGINEERING COLLEGE,KANDKUR,PKS,AU,PVT,NA,COED,JNTUK,EEE,40000,24
960,PKSK,PRAKASAM ENGINEERING COLLEGE,KANDKUR,PKS,AU,PVT,NA,COED,JNTUK,MEC,40000,24
961,PKSK,PRAKASAM ENGINEERING COLLEGE,KANDKUR,PKS,AU,PVT,NA,COED,JNTUK,CSC,40000,48
962,PKSK,PRAKASAM ENGINEERING COLLEGE,KANDKUR,PKS,AU,PVT,NA,COED,JNTUK,CSE,40000,144
963,PKSK,PRAKASAM ENGINEERING COLLEGE,KANDKUR,PKS,AU,PVT,NA,COED,JNTUK,CIV,40000,24
964,PKSK,PRAKASAM ENGINEERING COLLEGE,KANDKUR,PKS,AU,PVT,NA,COED,JNTUK,CAI,40000,72
965,PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSE,40000,72
966,PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSD,40000,48
967,PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSM,40000,48
968,PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,MEC,40000,24
969,PPDV,PALADUGU PARVATHI DEVI COLLEGE OF ENGG AND TECH,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,ECE,40000,48
970,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,ECE,105000,96
971,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,EEE,105000,48
972,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,MEC,105000,48
973,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,INF,105000,96
974,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSM,105000,48
975,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSD,105000,48
976,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSE,105000,192
977,PPSV,PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CIV,105000,48
978,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CIV,77800,48
979,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CAI,77800,144
980,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSE,77800,288
981,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSD,77800,144
982,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSM,77800,144
983,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,INF,77800,48
984,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,CSC,77800,48
985,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,MEC,77800,48
986,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,EEE,77800,48
987,PRAG,PRAGATI ENGINEERING COLLEGE,PEDDAPURAM,EG,AU,PVT,NA,COED,JNTUK,ECE,77800,192
988,PREC,DR PAUL RAJS ENGINEERING COLLEGE,YETAPAKA,EG,AU,PVT,NA,COED,JNTUK,ECE,40000,48
989,PREC,DR PAUL RAJS ENGINEERING COLLEGE,YETAPAKA,EG,AU,PVT,NA,COED,JNTUK,EEE,40000,48
990,PREC,DR PAUL RAJS ENGINEERING COLLEGE,YETAPAKA,EG,AU,PVT,NA,COED,JNTUK,MEC,40000,48
991,PREC,DR PAUL RAJS ENGINEERING COLLEGE,YETAPAKA,EG,AU,PVT,NA,COED,JNTUK,CSE,40000,48
992,PREC,DR PAUL RAJS ENGINEERING COLLEGE,YETAPAKA,EG,AU,PVT,NA,COED,JNTUK,CIV,40000,48
993,PRIK,PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CIV,40000,24
994,PRIK,PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSE,40000,144
995,PRIK,PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,MEC,40000,24
996,PRIK,PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,EEE,40000,24
997,PRIK,PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,ECE,40000,96
998,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,ECE,54000,96
999,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,EEE,54000,48
1000,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSO,54000,48
1001,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CIC,54000,48
1002,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSE,54000,192
1003,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSM,54000,48
1004,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CSD,54000,48
1005,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,CAI,54000,48
1006,PSCV,POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY,VIJAYAWADA,KRI,AU,PVT,NA,COED,JNTUK,AID,54000,48
1007,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CIV,40000,48
1008,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSE,40000,144
1009,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,MEC,40000,48
1010,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,EEE,40000,48
1011,PVKK,P.V.K.K. INSTITUTE OF TECHNOLOGY,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,ECE,40000,96
1012,PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,ECE,40000,48
1013,PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSG,40000,48
1014,PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSE,40000,144
1015,PVKKOC,P.V.K.K. INSTITUTE OF TECHNOLOGY-OFF CAMPUS,ANANTAPURAMU,ATP,SVU,PVT,NA,COED,JNTUA,CSM,40000,48
1016,PYDE,PYDAH COLL OF ENGINEERING,KAKINADA,EG,AU,PVT,NA,COED,JNTUK,CSE,40000,192
1017,PYDE,PYDAH COLL OF ENGINEERING,KAKINADA,EG,AU,PVT,NA,COED,JNTUK,CAI,40000,48
1018,PYDE,PYDAH COLL OF ENGINEERING,KAKINADA,EG,AU,PVT,NA,COED,JNTUK,AGR,40000,24
1019,PYDE,PYDAH COLL OF ENGINEERING,KAKINADA,EG,AU,PVT,NA,COED,JNTUK,MEC,40000,24
1020,PYDE,PYDAH COLL OF ENGINEERING,KAKINADA,EG,AU,PVT,NA,COED,JNTUK,ECE,40000,96
1021,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,ECE,87600,288
1022,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,EEE,87600,48
1023,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,MEC,87600,48
1024,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CIC,87600,48
1025,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CIT,87600,48
1026,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,INF,87600,96
1027,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,AI,87600,48
1028,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,AID,87600,144
1029,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CIV,87600,48
1030,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSE,87600,480
1031,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSM,87600,144
1032,QISE,QIS COLLEGE OF ENGG. AND TECHNOLOGY,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSD,87600,192
1033,QUBA,QUBA COLL OF ENGG AND TECHNOLOGY,NELLORE,NLR,SVU,PVT,MUS,COED,JNTUA,CSE,40000,21
1034,QUBA,QUBA COLL OF ENGG AND TECHNOLOGY,NELLORE,NLR,SVU,PVT,MUS,COED,JNTUA,EEE,40000,21
1035,QUBA,QUBA COLL OF ENGG AND TECHNOLOGY,NELLORE,NLR,SVU,PVT,MUS,COED,JNTUA,ECE,40000,21
1036,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,ECE,80800,288
1037,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,EEE,80800,48
1038,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSO,80800,48
1039,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSC,80800,96
1040,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,MEC,80800,192
1041,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSE,80800,960
1042,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSD,80800,288
1043,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CSM,80800,288
1044,RAGU,RAGHU ENGINEERING COLLEGE,BHEEMUNIPATNAM,VSP,AU,PVT,NA,COED,JNTUV,CIV,80800,48
1045,RAVW,RAVINDRA COLLEGE OF ENGG FOR WOMEN,KURNOOL,KNL,SVU,PVT,NA,GIRLS,JNTUA,CSE,40000,288
1046,RAVW,RAVINDRA COLLEGE OF ENGG FOR WOMEN,KURNOOL,KNL,SVU,PVT,NA,GIRLS,JNTUA,ECE,40000,48
1047,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,ECE,60200,144
1048,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,EEE,60200,48
1049,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,MEC,60200,48
1050,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSC,60200,48
1051,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSO,60200,48
1052,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSE,60200,144
1053,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CSM,60200,96
1054,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,CIV,60200,48
1055,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,ELURU,WG,AU,PVT,NA,COED,JNTUK,AID,60200,96
1056,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSD,40000,48
1057,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSE,40000,96
1058,RGAN,RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,ECE,40000,96
1059,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,ECE,59400,192
1060,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,EEE,59400,96
1061,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSC,59400,96
1062,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,MEC,59400,96
1063,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSE,59400,336
1064,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSD,59400,192
1065,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CSM,59400,192
1066,RGIT,RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.,NANDYAL,KNL,SVU,PVT,NA,COED,JNTUA,CIV,59400,96
1067,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,CSM,41000,48
1068,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,CSD,41000,48
1069,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,CSE,41000,192
1070,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,MEC,41000,24
1071,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,EEE,41000,24
1072,RIET,RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY,RAJAHMUNDRY,EG,AU,PVT,NA,COED,JNTUK,ECE,41000,48
1073,RKCE,R.K.COLLEGE OF ENGINEERING,IBRAHIMPATNAM,KRI,AU,PVT,NA,COED,JNTUK,ECE,40000,96
1074,RKCE,R.K.COLLEGE OF ENGINEERING,IBRAHIMPATNAM,KRI,AU,PVT,NA,COED,JNTUK,EEE,40000,24
1075,RKCE,R.K.COLLEGE OF ENGINEERING,IBRAHIMPATNAM,KRI,AU,PVT,NA,COED,JNTUK,MEC,40000,24
1076,RKCE,R.K.COLLEGE OF ENGINEERING,IBRAHIMPATNAM,KRI,AU,PVT,NA,COED,JNTUK,CSE,40000,192
1077,RKCE,R.K.COLLEGE OF ENGINEERING,IBRAHIMPATNAM,KRI,AU,PVT,NA,COED,JNTUK,CSD,40000,96
1078,RKCE,R.K.COLLEGE OF ENGINEERING,IBRAHIMPATNAM,KRI,AU,PVT,NA,COED,JNTUK,CIV,40000,24
1079,RKCE,R.K.COLLEGE OF ENGINEERING,IBRAHIMPATNAM,KRI,AU,PVT,NA,COED,JNTUK,AIM,40000,144
1080,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CIV,40300,48
1081,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSD,40300,48
1082,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSM,40300,48
1083,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,CSE,40300,144
1084,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,MEC,40300,48
1085,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,EEE,40300,48
1086,RPRA,RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS,ONGOLE,PKS,AU,PVT,NA,COED,JNTUK,ECE,40300,96
1087,RSRN,RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,ECE,40000,96
1088,RSRN,RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,EEE,40000,48
1089,RSRN,RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CSE,40000,240
1090,RSRN,RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,CIV,40000,48
1091,RSRN,RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE,NELLORE,NLR,SVU,PVT,NA,COED,JNTUA,AID,40000,48
1092,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,KURNOOL,KNL,SVU,SF,NA,COED,RSUK,AI,60000,66
1093,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,KURNOOL,KNL,SVU,SF,NA,COED,RSUK,CIV,60000,66
1094,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,KURNOOL,KNL,SVU,SF,NA,COED,RSUK,CSE,60000,132
1095,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,KURNOOL,KNL,SVU,SF,NA,COED,RSUK,ECE,60000,66
1096,RUCESF,RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE,KURNOOL,KNL,SVU,SF,NA,COED,RSUK,MEC,60000,66
1097,RVIT,R V INSTITUTE OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,EVT,40000,48
1098,RVIT,R V INSTITUTE OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,ECE,40000,48
1099,RVIT,R V INSTITUTE OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,EEE,40000,24
1100,RVIT,R V INSTITUTE OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSE,40000,288
1101,RVIT,R V INSTITUTE OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSM,40000,144
1102,RVIT,R V INSTITUTE OF TECHNOLOGY,GUNTUR,GTR,AU,PVT,NA,COED,JNTUK,CSD,40000,144
1103,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CSD,105000,144
1104,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CSM,105000,144
1105,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CSE,105000,288
1106,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CIV,105000,96
1107,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CHE,105000,48
1108,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,EEE,105000,96
1109,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,ECE,105000,144
1110,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,INF,105000,144
1111,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CSO,105000,48
1112,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,CSB,105000,48
1113,RVJC,R V R AND J C COLLEGE OF ENGINEERING,GUNTUR,GTR,AU,PVT,NA,COED,ANU,MEC,105000,96
1114,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,MEC,61100,24
1115,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,ECE,61100,384
1116,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,EEE,61100,96
1117,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CAI,61100,144
1118,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,AID,61100,144
1119,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CIV,61100,48
1120,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CSE,61100,336
1121,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CSM,61100,48
1122,SANK,AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY,GUDUR,NLR,SVU,PVT,NA,COED,JNTUA,CSD,61100,144
1123,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CSD,40000,48
1124,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CSM,40000,144
1125,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CSE,40000,192
1126,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,CIV,40000,24
1127,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,AIM,40000,48
1128,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,EEE,40000,48
1129,SASI,SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING,TADEPALLIGUDEM,WG,AU,PVT,NA,COED,JNTUK,ECE,40000,144
