S.No,Institute Code,Institute Name,Place,Dist. Name,Region,College Type,Minority,Co- Educ.,Affil. to,Branch Code,fee,Convener Seats
376,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CIV,90000,42
377,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSC,90000,42
378,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSD,90000,42
379,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSE,90000,168
380,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSI,90000,42
381,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,CSM,90000,42
382,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,ECE,90000,168
383,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,EEE,90000,42
384,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,INF,90000,84
385,IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,OU,PVT,NA,COED,JNTUH,MEC,90000,42
386,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,CIV,52000,21
387,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,CSC,52000,21
388,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,CSE,52000,84
389,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,CSM,52000,21
390,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,ECE,52000,42
391,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,EEE,52000,42
392,IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,OU,PVT,NA,COED,JNTUH,MEC,52000,21
393,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,AID,75000,42
394,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,75000,42
395,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,75000,42
396,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,75000,126
397,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,75000,42
398,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSO,75000,42
399,INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,75000,84
400,INDP,SRI INDU INST OF PHARMACY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,PHD,90000,10
401,INDP,SRI INDU INST OF PHARMACY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,PHM,72000,35
402,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,AID,93000,42
403,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CIV,93000,42
404,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSC,93000,42
405,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSD,93000,42
406,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSE,93000,168
407,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSI,93000,42
408,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSM,93000,42
409,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,CSO,93000,42
410,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,ECE,93000,168
411,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,EEE,93000,42
412,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,INF,93000,42
413,INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,OU,PVT,NA,COED,JNTUH,MEC,93000,42
414,ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,CIV,55000,84
415,ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,CSE,55000,126
416,ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,ECE,55000,21
417,ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,INF,55000,42
418,ISLC,ISL ENGINEERING COLLEGE,BANDLAGUDA,HYD,OU,PVT,MUS,COED,OU,MEC,55000,42
419,JANG,JANGOAN INSTITUTE OF PHARMACEUTICAL SCIS,JANGAON,JGN,OU,PVT,NA,COED,KU,PHM,55000,21
420,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CIV,55000,84
421,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSE,55000,126
422,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,CSM,55000,42
423,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,ECE,55000,126
424,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,EEE,55000,84
425,JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS,NARSAMPET,WGL,OU,PVT,NA,COED,JNTUH,MEC,55000,84
426,JBCP,JOGINPALLY B R PHARMACY COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,PHD,85000,10
427,JBCP,JOGINPALLY B R PHARMACY COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,PHM,55000,21
428,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CIV,96000,42
429,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSE,96000,84
430,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,ECE,96000,84
431,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,ECM,96000,42
432,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,EEE,96000,84
433,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,INF,96000,42
434,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,MEC,96000,42
435,JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,MIN,96000,42
436,JCPN,JAYAMUKHI COLLEGE OF PHARMACY,NARSAMPET,WGL,OU,PVT,NA,COED,KU,PHD,68000,8
437,JCPN,JAYAMUKHI COLLEGE OF PHARMACY,NARSAMPET,WGL,OU,PVT,NA,COED,KU,PHM,40000,21
438,JJPM,J J COLLEGE OF PHARMACY,MAHESWARAM,RR,OU,PVT,NA,COED,JNTUH,PHM,45000,10
439,JMIP,JYOTHISHMATHI INST OF PHARM SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,PHD,68000,10
440,JMIP,JYOTHISHMATHI INST OF PHARM SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,PHM,45000,21
441,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CIV,65000,42
442,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSE,65000,126
443,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,CSM,65000,84
444,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,ECE,65000,84
445,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,EEE,65000,42
446,JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI,KARIMNAGAR,KRM,OU,PVT,NA,COED,JNTUH,MEC,65000,42
447,JNKR,JNTU COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,CSE,35000,60
448,JNKR,JNTU COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,ECE,35000,60
449,JNKR,JNTU COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,EEE,35000,60
450,JNKR,JNTU COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,INF,35000,60
451,JNKR,JNTU COLLEGE OF ENGINEERING JAGITIAL,JAGITIAL,JTL,OU,UNIV,NA,COED,JNTUH,MEC,35000,60
452,JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,SW,SF,NA,COED,CONSTITUENT COLLEGE,DTD,50000,60
453,JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,SW,SF,NA,COED,CONSTITUENT COLLEGE,FSP,50000,60
454,JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,SW,SF,NA,COED,CONSTITUENT COLLEGE,PLG,50000,40
455,JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,CHE,35000,60
456,JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,CIV,35000,60
457,JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,CSE,35000,60
458,JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,ECE,35000,60
459,JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,EEE,35000,60
460,JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,MEC,35000,60
461,JNTH,JNTU COLLEGE OF ENGG HYDERABAD,HYDERABAD,MDL,OU,UNIV,NA,COED,JNTUH,MET,35000,60
462,JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MDL,OU,SF,NA,COED,JNTUH,CIV,70000,30
463,JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MDL,OU,SF,NA,COED,JNTUH,CSE,70000,30
464,JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MDL,OU,SF,NA,COED,JNTUH,ECE,70000,30
465,JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MDL,OU,SF,NA,COED,JNTUH,EEE,70000,30
466,JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MDL,OU,SF,NA,COED,JNTUH,MMS,70000,30
467,JNTHMT,JNTUH-5 YEAR INTEGRATED MTECH SELF FINANCE,KUKATPALLY,MDL,OU,SF,NA,COED,JNTUH,MTE,70000,30
468,JNTM,JNTU COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,CIV,35000,60
469,JNTM,JNTU COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,CSE,35000,60
470,JNTM,JNTU COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,CSM,35000,60
471,JNTM,JNTU COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,EEE,35000,60
472,JNTM,JNTU COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,MEC,35000,60
473,JNTM,JNTU COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,OU,UNIV,NA,COED,JNTUH,MIN,35000,30
474,JNTR,JNTU COLLEGE OF ENGINEERING RAJANNA SIRCILLA,RAJANNNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,CIV,35000,60
475,JNTR,JNTU COLLEGE OF ENGINEERING RAJANNA SIRCILLA,RAJANNNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,CSE,35000,60
476,JNTR,JNTU COLLEGE OF ENGINEERING RAJANNA SIRCILLA,RAJANNNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,ECE,35000,60
477,JNTR,JNTU COLLEGE OF ENGINEERING RAJANNA SIRCILLA,RAJANNNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,EEE,35000,60
478,JNTR,JNTU COLLEGE OF ENGINEERING RAJANNA SIRCILLA,RAJANNNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,MEC,35000,60
479,JNTR,JNTU COLLEGE OF ENGINEERING RAJANNA SIRCILLA,RAJANNNA SIRCILLA,SRC,OU,UNIV,NA,COED,JNTUH,TEX,35000,20
480,JNTS,J N T U COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,CIV,35000,60
481,JNTS,J N T U COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,CSE,35000,60
482,JNTS,J N T U COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,ECE,35000,60
483,JNTS,J N T U COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,MEC,35000,60
484,JNTS,J N T U COLLEGE OF ENGINEERING SULTANPUR,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,PHM,31000,20
485,JNTSSF,J N T U COLLEGE OF ENGINEERING SULTANPUR - SELF FINANCE,SULTANPUR,SRD,OU,UNIV,NA,COED,JNTUH,PHM,65000,10
486,JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSE,87000,84
487,JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,CSM,87000,42
488,JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,ECE,87000,84
489,JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,EEE,87000,42
490,JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,INF,87000,42
491,JOGI,JOGINPALLY B R ENGINEERING COLLEGE,YENKAPALLY,RR,OU,PVT,NA,COED,JNTUH,MEC,87000,42
492,JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,CIV,69000,42
493,JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,CSE,69000,84
494,JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,ECE,69000,42
495,JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,EEE,69000,42
496,JPNE,JAYA PRAKASH NARAYAN COLLEGE OF ENGINEERING,MAHABUBNAGAR,MBN,OU,PVT,NA,COED,JNTUH,MEC,69000,21
497,KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,CIV,55000,42
498,KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,CSE,55000,84
499,KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,ECE,55000,42
500,KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,EEE,55000,21
501,KCEA,KSHATRIYA COLLEGE OF ENGINEERING,ARMOOR,NZB,OU,PVT,NA,COED,JNTUH,MEC,55000,21
502,KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,OU,PVT,NA,GIRLS,JNTUH,CIV,70000,84
503,KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,OU,PVT,NA,GIRLS,JNTUH,CSE,70000,42
504,KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,OU,PVT,NA,GIRLS,JNTUH,ECE,70000,84
505,KDDW,KODADA INST OF TECHNOLOGY AND SCIENCE FOR WOMEN,KODADA,SRP,OU,PVT,NA,GIRLS,JNTUH,EEE,70000,84
506,KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CIV,78000,42
507,KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSD,78000,42
508,KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSE,78000,84
509,KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,CSM,78000,42
510,KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,ECE,78000,42
511,KGRH,KG REDDY COLLEGE OF ENGG AND TECHNOLOGY,MOINABAD,RR,OU,PVT,NA,COED,JNTUH,MEC,78000,42
512,KHMP,KHAMMAM COLLEGE OF PHARMACY,KHAMMAM,KHM,OU,PVT,NA,COED,KU,PHM,50000,28
513,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CIV,125000,84
514,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSE,125000,126
515,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSM,125000,42
516,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSN,125000,42
517,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,CSO,125000,42
518,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,ECE,125000,126
519,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,ECI,125000,42
520,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,EEE,125000,84
521,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,INF,125000,84
522,KITS,KAKATIYA INSTITUTE OF TECHNOLOGY AND SCI,WARANGAL,HNK,OU,PVT,NA,COED,KU,MEC,125000,84
523,KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,OU,PVT,NA,GIRLS,JNTUH,CIV,45000,42
524,KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,OU,PVT,NA,GIRLS,JNTUH,CSE,45000,84
525,KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,OU,PVT,NA,GIRLS,JNTUH,ECE,45000,84
526,KITW,KAKATIYA INST OF TECHNOLOGY SCI FOR WOMEN,NIZAMABAD,NZB,OU,PVT,NA,GIRLS,JNTUH,EEE,45000,42
527,KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,CIV,75000,42
528,KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,CSE,75000,42
529,KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,ECE,75000,21
530,KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,EEE,75000,42
531,KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,MEC,75000,42
532,KLRT,KLRCOLLEGE OF ENGG AND TECHNOLOGY PALONCHA,PALONCHA,KGM,OU,PVT,NA,COED,JNTUH,MIN,75000,21
533,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MDL,OU,PVT,NA,COED,OU,CSE,35000,126
534,KMEC,KESHAV MEMORIAL ENGINEERING COLLEGE,KACHWANISINGARAM,MDL,OU,PVT,NA,COED,OU,CSM,35000,84
535,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSD,103000,42
536,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSE,103000,294
537,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,OU,PVT,NA,COED,JNTUH,CSM,103000,84
538,KMIT,KESHAV MEMORIAL INST OF TECHNOLOGY,NARAYANAGUDA,HYD,OU,PVT,NA,COED,JNTUH,INF,103000,84
539,KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CIV,45000,42
540,KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSE,45000,84
541,KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,CSM,45000,42
542,KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,ECE,45000,42
543,KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,EEE,45000,42
544,KMTS,KHAMMAM INST OF TECHNOLOGY AND SCIENCE,KHAMMAM,KHM,OU,PVT,NA,COED,JNTUH,MEC,45000,42
545,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CIV,60000,42
546,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSD,60000,42
547,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSE,60000,63
548,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,CSM,60000,42
549,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,ECE,60000,84
550,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,EEE,60000,31
551,KNRR,KASIREDDY NARAYANAREDDY COLL ENGG RES,HAYATHNAGAR,RR,OU,PVT,NA,COED,JNTUH,MEC,60000,42
552,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CIV,70000,21
553,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSD,70000,42
554,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSE,70000,126
555,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,CSM,70000,63
556,KPRT,KOMMURI PRATAP REDDY INST OF TECHNOLOGY,GHATKESAR,MDL,OU,PVT,NA,COED,JNTUH,ECE,70000,42
557,KRCP,KL R PHARMACY COLLEGE,PALVONCHA,KGM,OU,PVT,NA,COED,KU,PHD,80000,10
